observed_override_rate,model_accuracy,implied_engagement
0.20896521739130433,0.6599999999999999,0.6813113604488077
0.20896521739130433,0.661,0.6832398600537983
0.20896521739130433,0.6619999999999999,0.6851793081561406
0.20896521739130433,0.663,0.687129798256626
0.20896521739130433,0.6639999999999999,0.6890914249237532
0.20896521739130433,0.665,0.6910642838090157
0.20896521739130433,0.6659999999999999,0.6930484716624459
0.20896521739130433,0.667,0.6950440863484342
0.20896521739130433,0.6679999999999999,0.6970512268618164
0.20896521739130433,0.669,0.6990699933442465
0.20896521739130433,0.6699999999999999,0.7011004871008477
0.20896521739130433,0.671,0.7031428106171632
0.20896521739130433,0.6719999999999999,0.7051970675763951
0.20896521739130433,0.673,0.7072633628769541
0.20896521739130433,0.6739999999999999,0.7093418026503119
0.20896521739130433,0.675,0.7114324942791762
0.20896521739130433,0.6759999999999999,0.7135355464159809
0.20896521739130433,0.677,0.7156510690017127
0.20896521739130433,0.6779999999999999,0.717779173285065
0.20896521739130433,0.679,0.7199199718419445
0.20896521739130433,0.6799999999999999,0.7220735785953176
0.20896521739130433,0.681,0.7242401088354237
0.20896521739130433,0.6819999999999999,0.7264196792403451
0.20896521739130433,0.683,0.728612407896957
0.20896521739130433,0.6839999999999999,0.7308184143222504
0.20896521739130433,0.685,0.7330378194850514
0.20896521739130433,0.6859999999999999,0.7352707458281301
0.20896521739130433,0.687,0.7375173172907218
0.20896521739130433,0.688,0.7397776593314549
0.20896521739130433,0.6890000000000001,0.7420518989517101
0.20896521739130433,0.69,0.7443401647194022
0.20896521739130433,0.6910000000000001,0.746642586793214
0.20896521739130433,0.692,0.7489592969472708
0.20896521739130433,0.6930000000000001,0.7512904285962844
0.20896521739130433,0.694,0.7536361168211609
0.20896521739130433,0.6950000000000001,0.7559964983950979
0.20896521739130433,0.696,0.7583717118101629
0.20896521739130433,0.6970000000000001,0.760761897304387
0.20896521739130433,0.698,0.7631671968893601
0.20896521739130433,0.6990000000000001,0.7655877543783615
0.20896521739130433,0.7,0.7680237154150197
0.20896521739130433,0.7010000000000001,0.7704752275025278
0.20896521739130433,0.702,0.772942440033414
0.20896521739130433,0.703,0.7754255043198913
0.20896521739130433,0.704,0.7779245736247896
0.20896521739130433,0.705,0.7804398031930916
0.20896521739130433,0.706,0.7829713502840793
0.20896521739130433,0.707,0.7855193742041111
0.20896521739130433,0.708,0.7880840363400388
0.20896521739130433,0.709,0.7906655001932817
0.20896521739130433,0.71,0.7932639314145743
0.20896521739130433,0.711,0.7958794978393985
0.20896521739130433,0.712,0.7985123695241224
0.20896521739130433,0.713,0.8011627187828559
0.20896521739130433,0.714,0.8038307202250442
0.20896521739130433,0.715,0.8065165507938153
0.20896521739130433,0.716,0.8092203898050973
0.20896521739130433,0.717,0.8119424189875267
0.20896521739130433,0.718,0.8146828225231645
0.20896521739130433,0.719,0.8174417870890387
0.20896521739130433,0.72,0.8202195018995355
0.20896521739130433,0.721,0.8230161587496557
0.20896521739130433,0.722,0.8258319520591609
0.20896521739130433,0.723,0.8286670789176279
0.20896521739130433,0.724,0.8315217391304346
0.20896521739130433,0.725,0.8343961352657003
0.20896521739130433,0.726,0.8372904727022018
0.20896521739130433,0.727,0.840204959678291
0.20896521739130433,0.728,0.8431398073418379
0.20896521739130433,0.729,0.8460952298012234
0.20896521739130433,0.73,0.8490714441774087
0.20896521739130433,0.731,0.852068670657107
0.20896521739130433,0.732,0.8550871325470867
0.20896521739130433,0.733,0.8581270563296309
0.20896521739130433,0.734,0.8611886717191861
0.20896521739130433,0.735,0.8642722117202267
0.20896521739130433,0.736,0.8673779126863671
0.20896521739130433,0.737,0.8705060143807539
0.20896521739130433,0.738,0.873656760037768
0.20896521739130433,0.739,0.8768303964260733
0.20896521739130433,0.74,0.8800271739130433
0.20896521739130433,0.741,0.8832473465306029
0.20896521739130433,0.742,0.8864911720425201
0.20896521739130433,0.743,0.8897589120131877
0.20896521739130433,0.744,0.8930508318779298
0.20896521739130433,0.745,0.896367201014877
0.20896521739130433,0.746,0.8997082928184469
0.20896521739130433,0.747,0.9030743847744753
0.20896521739130433,0.748,0.9064657585370405
0.20896521739130433,0.749,0.9098827000070238
0.20896521739130433,0.75,0.9133254994124558
0.20896521739130433,0.751,0.9167944513906909
0.20896521739130433,0.752,0.9202898550724637
0.20896521739130433,0.753,0.9238120141678751
0.20896521739130433,0.754,0.9273612370543596
0.20896521739130433,0.755,0.9309378368666905
0.20896521739130433,0.756,0.9345421315890726
0.20896521739130433,0.757,0.9381744441493856
0.20896521739130433,0.758,0.9418351025156319
0.20896521739130433,0.759,0.9455244397946521
0.20896521739130433,0.76,0.9492427943331704
0.20896521739130433,0.761,0.9529905098212315
0.20896521739130433,0.762,0.9567679353980993
0.20896521739130433,0.763,0.9605754257606842
0.20896521739130433,0.764,0.9644133412745681
0.20896521739130433,0.765,0.9682820480877039
0.20896521739130433,0.766,0.9721819182468604
0.20896521739130433,0.7669999999999999,0.9761133298168935
0.20896521739130433,0.768,0.9800766670029255
0.20896521739130433,0.7689999999999999,0.9840723202755054
0.20896521739130433,0.77,0.9881006864988557
0.20896521739130433,0.7709999999999999,0.9921621690622682
0.20896521739130433,0.772,0.9962571780147662
0.12460000000000002,0.35,0.18193548387096775
0.12460000000000002,0.351,0.182209778160672
0.12460000000000002,0.352,0.18248490077653154
0.12460000000000002,0.353,0.1827608554763448
0.12460000000000002,0.354,0.18303764604067502
0.12460000000000002,0.355,0.18331527627302274
0.12460000000000002,0.356,0.18359375
0.12460000000000002,0.357,0.18387307107150622
0.12460000000000002,0.358,0.18415324336090552
0.12460000000000002,0.359,0.18443427076520602
0.12460000000000002,0.36,0.18471615720524018
0.12460000000000002,0.361,0.18499890662584736
0.12460000000000002,0.362,0.18528252299605782
0.12460000000000002,0.363,0.18556701030927836
0.12460000000000002,0.364,0.1858523725834798
0.12460000000000002,0.365,0.18613861386138614
0.12460000000000002,0.366,0.1864257382106655
0.12460000000000002,0.367,0.18671374972412272
0.12460000000000002,0.368,0.18700265251989392
0.12460000000000002,0.369,0.1872924507416427
0.12460000000000002,0.37,0.1875831485587583
0.12460000000000002,0.371,0.18787475016655564
0.12460000000000002,0.372,0.1881672597864769
0.12460000000000002,0.373,0.1884606816662954
0.12460000000000002,0.374,0.18875502008032127
0.12460000000000002,0.375,0.18905027932960897
0.12460000000000002,0.376,0.18934646374216654
0.12460000000000002,0.377,0.18964357767316747
0.12460000000000002,0.378,0.18994162550516389
0.12460000000000002,0.379,0.19024061164830222
0.12460000000000002,0.38,0.19054054054054056
0.12460000000000002,0.381,0.19084141664786827
0.12460000000000002,0.382,0.1911432444645278
0.12460000000000002,0.383,0.1914460285132383
0.12460000000000002,0.384,0.1917497733454216
0.12460000000000002,0.385,0.1920544835414302
0.12460000000000002,0.386,0.19236016371077763
0.12460000000000002,0.38699999999999996,0.19266681849237077
0.12460000000000002,0.38799999999999996,0.19297445255474452
0.12460000000000002,0.38899999999999996,0.19328307059629884
0.12460000000000002,0.38999999999999996,0.19359267734553773
0.12460000000000002,0.39099999999999996,0.19390327756131104
0.12460000000000002,0.39199999999999996,0.19421487603305781
0.12460000000000002,0.39299999999999996,0.19452747758105313
0.12460000000000002,0.39399999999999996,0.1948410870566559
0.12460000000000002,0.39499999999999996,0.19515570934256057
0.12460000000000002,0.39599999999999996,0.19547134935304988
0.12460000000000002,0.39699999999999996,0.19578801203425136
0.12460000000000002,0.39799999999999996,0.19610570236439498
0.12460000000000002,0.39899999999999997,0.19642442535407478
0.12460000000000002,0.39999999999999997,0.1967441860465116
0.12460000000000002,0.40099999999999997,0.19706498951781973
0.12460000000000002,0.40199999999999997,0.19738684087727482
0.12460000000000002,0.40299999999999997,0.1977097452675859
0.12460000000000002,0.40399999999999997,0.19803370786516852
0.12460000000000002,0.40499999999999997,0.19835873388042208
0.12460000000000002,0.40599999999999997,0.19868482855800845
0.12460000000000002,0.407,0.19901199717713483
0.12460000000000002,0.408,0.1993402450518379
0.12460000000000002,0.409,0.19966957753127212
0.12460000000000002,0.41,0.19999999999999998
0.12460000000000002,0.411,0.2003315178782856
0.12460000000000002,0.412,0.20066413662239088
0.12460000000000002,0.413,0.2009978617248753
0.12460000000000002,0.414,0.20133269871489765
0.12460000000000002,0.415,0.2016686531585221
0.12460000000000002,0.416,0.20200573065902577
0.12460000000000002,0.417,0.20234393685721122
0.12460000000000002,0.418,0.20268327743172018
0.12460000000000002,0.419,0.20302375809935205
0.12460000000000002,0.42,0.2033653846153846
0.12460000000000002,0.421,0.20370816277389842
0.12460000000000002,0.422,0.20405209840810418
0.12460000000000002,0.423,0.2043971973906741
0.12460000000000002,0.424,0.2047434656340755
0.12460000000000002,0.425,0.20509090909090913
0.12460000000000002,0.426,0.20543953375424964
0.12460000000000002,0.427,0.20578934565799079
0.12460000000000002,0.428,0.20614035087719298
0.12460000000000002,0.429,0.20649255552843546
0.12460000000000002,0.43,0.20684596577017111
0.12460000000000002,0.431,0.20720058780308598
0.12460000000000002,0.432,0.20755642787046122
0.12460000000000002,0.433,0.20791349225854022
0.12460000000000002,0.434,0.20827178729689808
0.12460000000000002,0.435,0.20863131935881632
0.12460000000000002,0.436,0.20899209486166007
0.12460000000000002,0.437,0.20935412026726063
0.12460000000000002,0.43799999999999994,0.20971740208230044
0.12460000000000002,0.43899999999999995,0.2100819468587037
0.12460000000000002,0.43999999999999995,0.21044776119402983
0.12460000000000002,0.44099999999999995,0.21081485173187142
0.12460000000000002,0.44199999999999995,0.2111832251622566
0.12460000000000002,0.44299999999999995,0.21155288822205548
0.12460000000000002,0.44399999999999995,0.21192384769539077
0.12460000000000002,0.44499999999999995,0.21229611041405272
0.12460000000000002,0.44599999999999995,0.21266968325791855
0.12460000000000002,0.44699999999999995,0.21304457315537648
0.12460000000000002,0.44799999999999995,0.21342078708375378
0.12460000000000002,0.44899999999999995,0.21379833206974982
0.12460000000000002,0.44999999999999996,0.2141772151898734
0.12460000000000002,0.45099999999999996,0.21455744357088508
0.12460000000000002,0.45199999999999996,0.2149390243902439
0.12460000000000002,0.45299999999999996,0.21532196487655894
0.12460000000000002,0.45399999999999996,0.21570627231004588
0.12460000000000002,0.45499999999999996,0.21609195402298847
0.12460000000000002,0.45599999999999996,0.2164790174002047
0.12460000000000002,0.45699999999999996,0.2168674698795181
0.12460000000000002,0.45799999999999996,0.2172573189522342
0.12460000000000002,0.45899999999999996,0.2176485721636223
0.12460000000000002,0.45999999999999996,0.21804123711340204
0.12460000000000002,0.46099999999999997,0.21843532145623548
0.12460000000000002,0.46199999999999997,0.21883083290222452
0.12460000000000002,0.46299999999999997,0.21922777921741382
0.12460000000000002,0.46399999999999997,0.21962616822429906
0.12460000000000002,0.46499999999999997,0.22002600780234072
0.12460000000000002,0.46599999999999997,0.22042730588848358
0.12460000000000002,0.46699999999999997,0.22083007047768205
0.12460000000000002,0.46799999999999997,0.22123430962343096
0.12460000000000002,0.469,0.22164003143830235
0.12460000000000002,0.47,0.22204724409448817
0.12460000000000002,0.471,0.22245595582434918
0.12460000000000002,0.472,0.22286617492096944
0.12460000000000002,0.473,0.22327790973871736
0.12460000000000002,0.474,0.2236911686938128
0.12460000000000002,0.475,0.22410596026490065
0.12460000000000002,0.476,0.22452229299363058
0.12460000000000002,0.477,0.2249401754852433
0.12460000000000002,0.478,0.22535961640916358
0.12460000000000002,0.479,0.22578062449959965
0.12460000000000002,0.48,0.22620320855614973
0.12460000000000002,0.481,0.2266273774444147
0.12460000000000002,0.482,0.22705314009661837
0.12460000000000002,0.483,0.22748050551223445
0.12460000000000002,0.484,0.2279094827586207
0.12460000000000002,0.485,0.22834008097165995
0.12460000000000002,0.486,0.22877230935640888
0.12460000000000002,0.487,0.229206177187754
0.12460000000000002,0.488,0.22964169381107494
0.12460000000000002,0.489,0.23007886864291546
0.12460000000000002,0.49,0.23051771117166212
0.12460000000000002,0.491,0.23095823095823093
0.12460000000000002,0.492,0.2314004376367615
0.12460000000000002,0.493,0.23184434091531927
0.12460000000000002,0.494,0.23228995057660626
0.12460000000000002,0.495,0.2327372764786795
0.12460000000000002,0.496,0.23318632855567809
0.12460000000000002,0.497,0.23363711681855845
0.12460000000000002,0.498,0.23408965135583842
0.12460000000000002,0.499,0.23454394233434986
0.12460000000000002,0.5,0.235
0.12460000000000002,0.501,0.23545783467854162
0.12460000000000002,0.502,0.23591745677635248
0.12460000000000002,0.503,0.2363788767812238
0.12460000000000002,0.504,0.2368421052631579
0.12460000000000002,0.505,0.23730715287517534
0.12460000000000002,0.506,0.23777403035413155
0.12460000000000002,0.507,0.23824274852154323
0.12460000000000002,0.508,0.2387133182844244
0.12460000000000002,0.509,0.23918575063613237
0.12460000000000002,0.51,0.23966005665722379
0.12460000000000002,0.511,0.2401362475163213
0.12460000000000002,0.512,0.24061433447098976
0.12460000000000002,0.513,0.24109432886862356
0.12460000000000002,0.514,0.24157624214734438
0.12460000000000002,0.515,0.24206008583690988
0.12460000000000002,0.516,0.24254587155963306
0.12460000000000002,0.517,0.24303361103131288
0.12460000000000002,0.518,0.2435233160621762
0.12460000000000002,0.519,0.24401499855783096
0.12460000000000002,0.52,0.24450867052023123
0.12460000000000002,0.521,0.24500434404865337
0.12460000000000002,0.522,0.24550203134068485
0.12460000000000002,0.523,0.24600174469322478
0.12460000000000002,0.524,0.2465034965034965
0.12460000000000002,0.525,0.24700729927007303
0.12460000000000002,0.526,0.2475131655939146
0.12460000000000002,0.5269999999999999,0.2480211081794195
0.12460000000000002,0.528,0.2485311398354877
0.12460000000000002,0.5289999999999999,0.249043273476597
0.12460000000000002,0.53,0.24955752212389382
0.12460000000000002,0.5309999999999999,0.2500738989062961
0.12460000000000002,0.532,0.2505924170616114
0.12460000000000002,0.5329999999999999,0.2511130899376669
0.12460000000000002,0.534,0.2516359309934563
0.12460000000000002,0.5349999999999999,0.252160953800298
0.12460000000000002,0.536,0.2526881720430108
0.12460000000000002,0.5369999999999999,0.25321759952110146
0.12460000000000002,0.538,0.2537492501499701
0.12460000000000002,0.5389999999999999,0.25428313796212804
0.12460000000000002,0.54,0.2548192771084338
0.12460000000000002,0.5409999999999999,0.25535768185934193
0.12460000000000002,0.542,0.2558983666061706
0.12460000000000002,0.5429999999999999,0.2564413458623825
0.12460000000000002,0.544,0.2569866342648846
0.12460000000000002,0.5449999999999999,0.25753424657534246
0.12460000000000002,0.546,0.25808419768151314
0.12460000000000002,0.5469999999999999,0.25863650259859366
0.12460000000000002,0.548,0.2591911764705883
0.12460000000000002,0.5489999999999999,0.2597482345716917
0.12460000000000002,0.55,0.26030769230769235
0.12460000000000002,0.5509999999999999,0.26086956521739124
0.12460000000000002,0.552,0.261433868974042
0.12460000000000002,0.5529999999999999,0.262000619386807
0.12460000000000002,0.554,0.2625698324022347
0.12460000000000002,0.5549999999999999,0.26314152410575425
0.12460000000000002,0.556,0.26371571072319205
0.12460000000000002,0.5569999999999999,0.2642924086223055
0.12460000000000002,0.558,0.26487163431433947
0.12460000000000002,0.5589999999999999,0.2654534044556009
0.12460000000000002,0.5599999999999999,0.26603773584905654
0.12460000000000002,0.5609999999999999,0.26662464544595016
0.12460000000000002,0.5619999999999999,0.26721415034744156
0.12460000000000002,0.563,0.26780626780626776
0.12460000000000002,0.564,0.26840101522842635
0.12460000000000002,0.565,0.26899841017488074
0.12460000000000002,0.566,0.2695984703632887
0.12460000000000002,0.567,0.2702012136697541
0.12460000000000002,0.568,0.2708066581306018
0.12460000000000002,0.569,0.2714148219441771
0.12460000000000002,0.57,0.27202572347266885
0.12460000000000002,0.571,0.2726393812439574
0.12460000000000002,0.572,0.2732558139534883
0.12460000000000002,0.573,0.2738750404661702
0.12460000000000002,0.574,0.2744970798182998
0.12460000000000002,0.575,0.27512195121951216
0.12460000000000002,0.576,0.27574967405475875
0.12460000000000002,0.577,0.27638026788631165
0.12460000000000002,0.578,0.2770137524557957
0.12460000000000002,0.579,0.2776501476862488
0.12460000000000002,0.58,0.2782894736842105
0.12460000000000002,0.581,0.27893175074183973
0.12460000000000002,0.582,0.27957699933906144
0.12460000000000002,0.583,0.2802252401457436
0.12460000000000002,0.584,0.28087649402390436
0.12460000000000002,0.585,0.2815307820299501
0.12460000000000002,0.586,0.28218812541694466
0.12460000000000002,0.587,0.28284854563691075
0.12460000000000002,0.588,0.2835120643431635
0.12460000000000002,0.589,0.2841787033926772
0.12460000000000002,0.59,0.2848484848484849
0.12460000000000002,0.591,0.2855214309821127
0.12460000000000002,0.592,0.28619756427604864
0.12460000000000002,0.593,0.28687690742624616
0.12460000000000002,0.594,0.2875594833446635
0.12460000000000002,0.595,0.2882453151618399
0.12460000000000002,0.596,0.28893442622950816
0.12460000000000002,0.597,0.28962684012324547
0.12460000000000002,0.598,0.2903225806451613
0.12460000000000002,0.599,0.2910216718266254
0.12460000000000002,0.6,0.2917241379310344
0.12460000000000002,0.601,0.2924300034566194
0.12460000000000002,0.602,0.29313929313929316
0.12460000000000002,0.603,0.2938520319555401
0.12460000000000002,0.604,0.2945682451253481
0.12460000000000002,0.605,0.29528795811518327
0.12460000000000002,0.606,0.2960111966410077
0.12460000000000002,0.607,0.2967379866713434
0.12460000000000002,0.608,0.2974683544303797
0.12460000000000002,0.609,0.298202326401128
0.12460000000000002,0.61,0.29893992932862196
0.12460000000000002,0.611,0.2996811902231668
0.12460000000000002,0.612,0.3004261363636363
0.12460000000000002,0.613,0.3011747953008188
0.12460000000000002,0.614,0.3019271948608137
0.12460000000000002,0.615,0.30268336314847943
0.12460000000000002,0.616,0.30344332855093253
0.12460000000000002,0.617,0.3042071197411003
0.12460000000000002,0.618,0.30497476568132664
0.12460000000000002,0.619,0.3057462956270329
0.12460000000000002,0.62,0.30652173913043473
0.12460000000000002,0.621,0.30730112604431525
0.12460000000000002,0.622,0.3080844865258558
0.12460000000000002,0.623,0.3088718510405257
0.12460000000000002,0.624,0.3096632503660322
0.12460000000000002,0.625,0.31045871559633026
0.12460000000000002,0.626,0.3112582781456954
0.12460000000000002,0.627,0.31206196975285877
0.12460000000000002,0.628,0.3128698224852071
0.12460000000000002,0.629,0.3136818687430479
0.12460000000000002,0.63,0.3144981412639406
0.12460000000000002,0.631,0.3153186731270965
0.12460000000000002,0.632,0.3161434977578475
0.12460000000000002,0.633,0.31697264893218435
0.12460000000000002,0.634,0.3178061607813674
0.12460000000000002,0.635,0.3186440677966102
0.12460000000000002,0.636,0.31948640483383683
0.12460000000000002,0.637,0.32033320711851576
0.12460000000000002,0.638,0.32118451025056954
0.12460000000000002,0.639,0.32204035020936433
0.12460000000000002,0.6399999999999999,0.3229007633587786
0.12460000000000002,0.641,0.3237657864523536
0.12460000000000002,0.6419999999999999,0.3246354566385264
0.12460000000000002,0.643,0.32550981146594843
0.12460000000000002,0.6439999999999999,0.3263888888888888
0.12460000000000002,0.645,0.32727272727272727
0.12460000000000002,0.6459999999999999,0.32816136539953444
0.12460000000000002,0.647,0.32905484247374567
0.12460000000000002,0.6479999999999999,0.32995319812792506
0.12460000000000002,0.649,0.33085647242862737
0.12460000000000002,0.6499999999999999,0.3317647058823529
0.12460000000000002,0.651,0.3326779394416044
0.12460000000000002,0.6519999999999999,0.33359621451104093
0.12460000000000002,0.653,0.3345195729537367
0.12460000000000002,0.6539999999999999,0.33544805709754155
0.12460000000000002,0.655,0.33638170974155074
0.12460000000000002,0.6559999999999999,0.33732057416267935
0.12460000000000002,0.657,0.3382646941223511
0.12460000000000002,0.6579999999999999,0.3392141138732959
0.12460000000000002,0.659,0.34016887816646574
0.12460000000000002,0.6599999999999999,0.3411290322580645
0.12460000000000002,0.661,0.3420946219167004
0.12460000000000002,0.6619999999999999,0.34306569343065685
0.12460000000000002,0.663,0.3440422936152908
0.12460000000000002,0.6639999999999999,0.3450244698205546
0.12460000000000002,0.665,0.34601226993865036
0.12460000000000002,0.6659999999999999,0.3470057424118129
0.12460000000000002,0.667,0.34800493624023043
0.12460000000000002,0.6679999999999999,0.349009900990099
0.12460000000000002,0.669,0.3500206868018206
0.12460000000000002,0.6699999999999999,0.3510373443983403
0.12460000000000002,0.671,0.35205992509363304
0.12460000000000002,0.6719999999999999,0.3530884808013355
0.12460000000000002,0.673,0.35412306404353294
0.12460000000000002,0.6739999999999999,0.3551637279596977
0.12460000000000002,0.675,0.3562105263157896
0.12460000000000002,0.6759999999999999,0.3572635135135135
0.12460000000000002,0.677,0.358322744599746
0.12460000000000002,0.6779999999999999,0.3593882752761257
0.12460000000000002,0.679,0.3604601619088199
0.12460000000000002,0.6799999999999999,0.36153846153846153
0.12460000000000002,0.681,0.3626232318902701
0.12460000000000002,0.6819999999999999,0.3637145313843508
0.12460000000000002,0.683,0.3648124191461838
0.12460000000000002,0.6839999999999999,0.365916955017301
0.12460000000000002,0.685,0.3670281995661606
0.12460000000000002,0.6859999999999999,0.3681462140992167
0.12460000000000002,0.687,0.3692710606721957
0.12460000000000002,0.688,0.37040280210157617
0.12460000000000002,0.6890000000000001,0.3715415019762847
0.12460000000000002,0.69,0.3726872246696035
0.12460000000000002,0.6910000000000001,0.37384003535130367
0.12460000000000002,0.692,0.37499999999999994
0.12460000000000002,0.6930000000000001,0.37616718541574046
0.12460000000000002,0.694,0.3773416592328278
0.12460000000000002,0.6950000000000001,0.37852348993288604
0.12460000000000002,0.696,0.37971274685816875
0.12460000000000002,0.6970000000000001,0.380909500225124
0.12460000000000002,0.698,0.3821138211382114
0.12460000000000002,0.6990000000000001,0.3833257816039875
0.12460000000000002,0.7,0.3845454545454546
0.12460000000000002,0.7010000000000001,0.38577291381668954
0.12460000000000002,0.702,0.38700823421774927
0.12460000000000002,0.703,0.38825149150986693
0.12460000000000002,0.704,0.38950276243093923
0.12460000000000002,0.705,0.39076212471131644
0.12460000000000002,0.706,0.39202965708989806
0.12460000000000002,0.707,0.3933054393305439
0.12460000000000002,0.708,0.394589552238806
0.12460000000000002,0.709,0.3958820776789892
0.12460000000000002,0.71,0.3971830985915493
0.12460000000000002,0.711,0.39849269901083373
0.12460000000000002,0.712,0.3998109640831758
0.12460000000000002,0.713,0.40113798008534857
0.12460000000000002,0.714,0.40247383444338725
0.12460000000000002,0.715,0.40381861575178996
0.12460000000000002,0.716,0.4051724137931035
0.12460000000000002,0.717,0.4065353195579049
0.12460000000000002,0.718,0.4079074252651881
0.12460000000000002,0.719,0.409288824383164
0.12460000000000002,0.72,0.41067961165048544
0.12460000000000002,0.721,0.41207988309790555
0.12460000000000002,0.722,0.41348973607038125
0.12460000000000002,0.723,0.41490926924963223
0.12460000000000002,0.724,0.41633858267716534
0.12460000000000002,0.725,0.4177777777777778
0.12460000000000002,0.726,0.4192269573835481
0.12460000000000002,0.727,0.42068622575832926
0.12460000000000002,0.728,0.42215568862275454
0.12460000000000002,0.729,0.42363545317976964
0.12460000000000002,0.73,0.42512562814070354
0.12460000000000002,0.731,0.42662632375189113
0.12460000000000002,0.732,0.4281376518218624
0.12460000000000002,0.733,0.42965972574911127
0.12460000000000002,0.734,0.43119266055045874
0.12460000000000002,0.735,0.4327365728900256
0.12460000000000002,0.736,0.4342915811088296
0.12460000000000002,0.737,0.43585780525502327
0.12460000000000002,0.738,0.4374353671147881
0.12460000000000002,0.739,0.43902439024390244
0.12460000000000002,0.74,0.44062500000000004
0.12460000000000002,0.741,0.44223732357553586
0.12460000000000002,0.742,0.4438614900314796
0.12460000000000002,0.743,0.44549763033175366
0.12460000000000002,0.744,0.44714587737843553
0.12460000000000002,0.745,0.4488063660477454
0.12460000000000002,0.746,0.45047923322683714
0.12460000000000002,0.747,0.45216461785141643
0.12460000000000002,0.748,0.4538626609442061
0.12460000000000002,0.749,0.4555735056542811
0.12460000000000002,0.75,0.45729729729729734
0.12460000000000002,0.751,0.459034183396636
0.12460000000000002,0.752,0.4607843137254903
0.12460000000000002,0.753,0.4625478403499181
0.12460000000000002,0.754,0.46432491767288697
0.12460000000000002,0.755,0.4661157024793389
0.12460000000000002,0.756,0.467920353982301
0.12460000000000002,0.757,0.46973903387007226
0.12460000000000002,0.758,0.4715719063545152
0.12460000000000002,0.759,0.4734191382204813
0.12460000000000002,0.76,0.47528089887640457
0.12460000000000002,0.761,0.47715736040609147
0.12460000000000002,0.762,0.4790486976217442
0.12460000000000002,0.763,0.4809550881182491
0.12460000000000002,0.764,0.48287671232876717
0.12460000000000002,0.765,0.48481375358166195
0.12460000000000002,0.766,0.48676639815880335
0.12460000000000002,0.7669999999999999,0.48873483535528583
0.12460000000000002,0.768,0.49071925754060336
0.12460000000000002,0.7689999999999999,0.49271986022131614
0.12460000000000002,0.77,0.49473684210526325
0.12460000000000002,0.7709999999999999,0.4967704051673516
0.12460000000000002,0.772,0.4988207547169813
0.12460000000000002,0.7729999999999999,0.5008880994671402
0.12460000000000002,0.774,0.502972651605232
0.12460000000000002,0.7749999999999999,0.5050746268656715
0.12460000000000002,0.776,0.5071942446043167
0.12460000000000002,0.7769999999999999,0.5093317278747741
0.12460000000000002,0.778,0.5114873035066507
0.12460000000000002,0.7789999999999999,0.5136612021857923
0.12460000000000002,0.78,0.5158536585365855
0.12460000000000002,0.7809999999999999,0.5180649112063686
0.12460000000000002,0.782,0.5202952029520297
0.12460000000000002,0.7829999999999999,0.5225447807288449
0.12460000000000002,0.784,0.5248138957816378
0.12460000000000002,0.7849999999999999,0.5271028037383176
0.12460000000000002,0.786,0.5294117647058825
0.12460000000000002,0.7869999999999999,0.5317410433689502
0.12460000000000002,0.788,0.5340909090909093
0.12460000000000002,0.7889999999999999,0.5364616360177552
0.12460000000000002,0.79,0.5388535031847135
0.12460000000000002,0.7909999999999999,0.5412667946257197
0.12460000000000002,0.792,0.5437017994858614
0.12460000000000002,0.7929999999999999,0.5461588121368625
0.12460000000000002,0.794,0.54863813229572
0.12460000000000002,0.7949999999999999,0.5511400651465796
0.12460000000000002,0.796,0.5536649214659688
0.12460000000000002,0.7969999999999999,0.5562130177514792
0.12460000000000002,0.798,0.5587846763540293
0.12460000000000002,0.7989999999999999,0.5613802256138022
0.12460000000000002,0.8,0.5640000000000002
0.12460000000000002,0.8009999999999999,0.566644340254521
0.12460000000000002,0.802,0.5693135935397041
0.12460000000000002,0.8029999999999999,0.5720081135902636
0.12460000000000002,0.804,0.5747282608695654
0.12460000000000002,0.8049999999999999,0.5774744027303753
0.12460000000000002,0.806,0.5802469135802472
0.12460000000000002,0.8069999999999999,0.5830461750516884
0.12460000000000002,0.808,0.5858725761772856
0.12460000000000002,0.8089999999999999,0.5887265135699373
0.12460000000000002,0.81,0.5916083916083918
0.12460000000000002,0.8109999999999999,0.5945186226282501
0.12460000000000002,0.812,0.5974576271186444
0.12460000000000002,0.813,0.6004258339247693
0.12460000000000002,0.8140000000000001,0.603423680456491
0.12460000000000002,0.815,0.6064516129032257
0.12460000000000002,0.8160000000000001,0.6095100864553317
0.12460000000000002,0.817,0.612599565532223
0.12460000000000002,0.8180000000000001,0.6157205240174676
0.12460000000000002,0.819,0.6188734455010972
0.12460000000000002,0.8200000000000001,0.622058823529412
0.12460000000000002,0.821,0.6252771618625277
0.12460000000000002,0.8220000000000001,0.6285289747399706
0.12460000000000002,0.823,0.6318147871545929
0.12460000000000002,0.8240000000000001,0.6351351351351354
0.12460000000000002,0.825,0.6384905660377358
0.12460000000000002,0.8260000000000001,0.6418816388467378
0.12460000000000002,0.827,0.6453089244851258
0.12460000000000002,0.8280000000000001,0.6487730061349697
0.12460000000000002,0.829,0.6522744795682344
0.12460000000000002,0.83,0.655813953488372
0.12460000000000002,0.831,0.6593920498830864
0.12460000000000002,0.832,0.6630094043887147
0.12460000000000002,0.833,0.6666666666666666
0.12460000000000002,0.834,0.6703645007923931
0.12460000000000002,0.835,0.6741035856573704
0.12460000000000002,0.836,0.6778846153846153
0.12460000000000002,0.837,0.6817082997582594
